"busID","busLicense","busType","busSID"
"B001","LQ-3760","coach","1"
"B002","MK-1188","mini","2"
"B003","RT-2255","coach","3"
"B004","XZ-9911","double-decker","4"
"B005","AA-5555","coach","5"
"B006","BB-6666","mini","6"
"B007","CC-7777","coach","7"
"B008","DD-8888","shuttle","8"
"B009","EE-9999","coach","9"
"B010","FF-0001","mini","10"
"B001","LQ-3760","coach","11"
"B002","MK-1188","mini","12"
"B003","RT-2255","coach","13"
"B004","XZ-9911","double-decker","14"
"B005","AA-5555","coach","15"
"B006","BB-6666","mini","16"
"B007","CC-7777","coach","17"
"B008","DD-8888","shuttle","18"
"B009","EE-9999","coach","19"
"B010","FF-0001","mini","20"
"custSID","custID","custType"
"1","C0001","regular"
"2","C0002","senior"
"3","C0003","pwd"
"4","C0004","pregnant"
"5","C0005","student"
"dateSID","dateID","year","month","day"
"670","3","11","40","4012","5","REF000670","135","3","17","388","19:48:16.000000"
"671","10","10","46","3922","4","REF000671","64","1","11","53","18:50:06.000000"
"672","18","7","32","1220","3","REF000672","82","4","19","309","10:04:48.000000"
"673","4","2","49","3811","4","REF000673","158","4","21","611","04:05:04.000000"
"674","15","5","44","1016","2","REF000674","14","2","8","20","00:40:43.000000"
"675","12","6","34","3631","4","REF000675","84","2","27","141","07:00:09.000000"
"676","10","19","44","1655","4","REF000676","30","1","13","17","18:03:46.000000"
"677","6","3","34","1359","3","REF000677","57","2","26","88","11:07:45.000000"
"678","11","14","45","2184","1","REF000678","152","2","22","282","13:30:33.000000"
"679","15","8","31","725","2","REF000679","14","1","21","-7","04:12:02.000000"
"680","10","7","48","2399","3","REF000680","204","3","18","594","12:17:30.000000"
"681","10","9","42","215","3","REF000681","105","3","20","295","13:52:50.000000"
"682","9","9","31","724","5","REF000682","118","3","22","332","18:24:46.000000"
"683","10","18","33","3106","3","REF000683","14","3","12","30","15:29:38.000000"
"684","9","9","32","924","4","REF000684","29","4","18","98","03:17:08.000000"
"685","11","3","49","469","5","REF000685","25","4","9","91","19:15:20.000000"
"686","17","10","34","141","3","REF000686","162","4","27","621","02:24:24.000000"
"687","5","2","34","402","2","REF000687","30","2","9","51","14:21:44.000000"
"688","6","19","39","4264","3","REF000688","184","2","12","356","20:12:08.000000"
"689","13","10","50","2379","2","REF000689","82","4","9","319","23:39:03.000000"
"690","3","4","34","1431","4","REF000690","11","1","1","10","13:11:35.000000"
"691","17","11","39","2167","2","REF000691","106","2","24","188","17:10:59.000000"
"692","15","2","40","26","3","REF000692","109","1","11","98","10:01:41.000000"
"693","17","15","49","3481","4","REF000693","141","3","19","404","00:27:28.000000"
"694","13","6","38","4111","4","REF000694","48","4","10","182","18:52:25.000000"
"695","2","16","32","1178","5","REF000695","11","4","26","18","12:04:16.000000"
"696","3","11","47","3545","5","REF000696","196","3","11","577","23:19:20.000000"
"697","12","5","49","158","4","REF000697","133","4","20","512","15:20:09.000000"
"698","2","18","46","3867","1","REF000698","82","1","4","78","13:17:26.000000"
"699","11","7","43","1397","1","REF000699","23","4","17","75","14:16:05.000000"
"700","12","2","50","24","4","REF000700","14","3","3","39","17:14:55.000000"
"701","7","8","31","4178","2","REF000701","19","3","25","32","12:32:15.000000"
"702","8","10","49","4228","4","REF000702","164","4","16","640","10:18:39.000000"
"703","15","20","32","3802","4","REF000703","191","3","12","561","04:11:56.000000"
"704","7","16","48","2329","5","REF000704","81","4","21","303","16:27:56.000000"
"705","15","7","33","1942","2","REF000705","55","2","7","103","02:02:55.000000"
"706","13","11","34","1943","4","REF000706","92","1","23","69","08:22:06.000000"
"707","14","11","42","1437","3","REF000707","167","4","3","665","22:14:21.000000"
"708","10","18","43","1518","5","REF000708","197","3","28","563","01:17:25.000000"
"709","3","19","43","3479","5","REF000709","65","4","7","253","20:51:06.000000"
"710","15","10","39","2351","4","REF000710","85","2","4","166","08:06:53.000000"
"711","13","2","44","2990","3","REF000711","174","1","3","171","05:30:18.000000"
"712","4","5","39","2974","5","REF000712","48","3","8","136","17:26:07.000000"
"713","10","7","39","2181","3","REF000713","18","3","8","46","07:36:43.000000"
"714","11","2","32","4086","5","REF000714","169","3","3","504","02:41:51.000000"
"715","18","17","45","3538","5","REF000715","52","4","16","192","06:36:43.000000"
"716","16","18","34","484","4","REF000716","154","4","24","592","17:33:00.000000"
"717","13","13","50","1141","3","REF000717","73","1","10","63","15:16:34.000000"
"718","8","13","42","1430","5","REF000718","104","2","0","208","06:01:42.000000"
"719","15","4","31","285","4","REF000719","22","2","20","24","06:27:57.000000"
"720","8","18","47","3068","3","REF000720","132","2","15","249","03:12:08.000000"
"721","20","13","50","816","4","REF000721","112","3","19","317","09:38:26.000000"
"722","1","11","42","3484","2","REF000722","104","1","21","83","12:17:11.000000"
"723","9","13","43","772","5","REF000723","164","4","9","647","20:04:58.000000"
"724","3","13","45","3730","1","REF000724","128","1","11","117","18:16:29.000000"
"725","6","6","45","3653","1","REF000725","104","3","15","297","21:11:21.000000"
"726","6","9","33","3345","2","REF000726","125","2","16","234","22:04:48.000000"
"727","3","19","41","3028","2","REF000727","52","1","9","43","22:28:53.000000"
"728","19","7","39","764","5","REF000728","87","3","1","260","06:27:19.000000"
"729","17","20","32","4349","1","REF000729","173","3","16","503","21:36:12.000000"
"730","11","14","47","1597","4","REF000730","39","4","1","155","13:03:22.000000"
"731","14","12","47","3121","5","REF000731","116","2","3","229","14:50:03.000000"
"732","18","19","48","142","5","REF000732","203","3","10","599","20:32:14.000000"
"733","9","7","40","1854","3","REF000733","128","1","5","123","09:11:40.000000"
"734","19","11","33","1883","5","REF000734","199","3","26","571","18:47:02.000000"
"735","3","9","35","1746","5","REF000735","35","2","4","66","18:07:00.000000"
"736","20","11","41","770","3","REF000736","134","4","9","527","00:30:09.000000"
"737","1","1","31","3115","4","REF000737","27","2","29","25","12:06:34.000000"
"738","16","9","33","3652","5","REF000738","176","3","4","524","05:18:35.000000"
"739","17","5","36","1738","2","REF000739","49","3","24","123","23:38:44.000000"
"740","7","19","46","3274","4","REF000740","148","1","1","147","05:28:30.000000"
"741","5","3","41","3493","4","REF000741","76","4","5","299","11:09:03.000000"
"742","7","8","36","3046","3","REF000742","170","1","18","152","09:47:41.000000"
"743","4","9","39","2803","2","REF000743","134","4","18","518","08:30:16.000000"
"744","17","5","48","222","4","REF000744","200","2","11","389","04:28:49.000000"
"745","14","2","43","2891","1","REF000745","119","2","3","235","11:51:27.000000"
"746","20","13","32","1956","3","REF000746","94","2","6","182","04:08:59.000000"
"747","5","12","46","4237","4","REF000747","177","2","16","338","11:07:49.000000"
"748","7","6","40","1623","1","REF000748","135","1","28","107","04:27:20.000000"
"749","17","3","47","3514","2","REF000749","147","2","10","284","06:58:55.000000"
"750","14","10","34","582","1","REF000750","116","3","1","347","02:58:30.000000"
"751","17","13","49","507","2","REF000751","32","3","28","68","17:39:34.000000"
"752","15","10","39","1231","3","REF000752","61","2","15","107","20:48:30.000000"
"753","5","18","38","3357","5","REF000753","48","4","4","188","21:31:45.000000"
"754","6","5","41","4188","2","REF000754","45","1","2","43","02:50:11.000000"
"755","2","12","46","1867","3","REF000755","151","4","18","586","07:30:55.000000"
"756","3","11","49","3305","2","REF000756","182","3","6","540","10:38:10.000000"
"757","16","4","36","2298","5","REF000757","22","4","10","78","00:10:58.000000"
"758","7","2","36","961","1","REF000758","72","3","11","205","20:55:18.000000"
"759","13","14","48","1605","5","REF000759","90","3","29","241","01:10:52.000000"
"760","6","20","37","1977","4","REF000760","75","4","27","273","14:41:53.000000"
"761","12","12","49","711","2","REF000761","135","2","12","258","07:06:56.000000"
"762","16","10","31","882","3","REF000762","54","1","24","30","19:32:32.000000"
"763","7","15","42","4219","3","REF000763","65","1","14","51","05:02:57.000000"
"764","8","5","38","316","1","REF000764","181","3","24","519","23:43:34.000000"
"765","11","19","32","411","2","REF000765","108","1","12","96","13:32:17.000000"
"766","6","12","38","2535","2","REF000766","61","1","3","58","01:27:23.000000"
"767","20","20","39","2299","1","REF000767","42","2","26","58","12:47:05.000000"
"768","4","20","38","3877","4","REF000768","173","4","26","666","20:42:52.000000"
"769","13","13","34","2557","2","REF000769","34","2","0","68","17:07:36.000000"
"770","17","14","31","2753","2","REF000770","48","1","15","33","23:39:01.000000"
"771","11","13","38","3020","2","REF000771","123","2","0","246","00:25:06.000000"
"772","1","8","33","3914","4","REF000772","92","2","7","177","09:47:14.000000"
"773","2","10","43","2632","3","REF000773","188","1","23","165","13:57:45.000000"
"774","5","14","33","1351","3","REF000774","53","1","10","43","01:58:14.000000"
"775","15","19","50","1007","2","REF000775","174","3","23","499","22:49:33.000000"
"776","16","4","35","75","4","REF000776","186","4","5","739","14:57:48.000000"
"777","8","12","38","3929","2","REF000777","62","2","19","105","08:18:13.000000"
"778","2","8","38","1008","3","REF000778","192","2","14","370","02:23:05.000000"
"779","19","15","41","3596","5","REF000779","196","2","22","370","18:52:48.000000"
"780","14","19","36","3070","2","REF000780","107","4","21","407","00:04:56.000000"
"781","15","2","39","3956","5","REF000781","165","3","12","483","08:43:30.000000"
"782","17","15","45","820","4","REF000782","71","3","17","196","11:04:06.000000"
"783","4","14","43","755","4","REF000783","192","2","20","364","22:32:29.000000"
"784","18","6","32","344","5","REF000784","63","3","23","166","16:40:20.000000"
"785","8","20","33","4062","3","REF000785","200","3","13","587","04:38:06.000000"
"786","20","9","32","1727","3","REF000786","70","3","4","206","23:08:21.000000"
"787","19","7","47","701","5","REF000787","115","3","25","320","03:44:31.000000"
"788","6","15","44","959","1","REF000788","75","4","18","282","08:46:27.000000"
"789","16","16","40","336","5","REF000789","75","2","1","149","02:04:55.000000"
"790","8","12","36","1753","5","REF000790","173","3","10","509","01:25:49.000000"
"791","15","11","37","225","3","REF000791","209","3","10","617","17:47:07.000000"
"792","11","16","34","3592","1","REF000792","158","4","8","624","17:48:56.000000"
"793","11","8","38","884","1","REF000793","63","3","3","186","20:42:53.000000"
"794","6","13","42","4317","3","REF000794","145","2","15","275","15:50:35.000000"
"795","12","2","39","938","2","REF000795","178","2","25","331","18:54:47.000000"
"796","12","14","31","2950","2","REF000796","83","4","24","308","18:19:31.000000"
"797","13","5","44","1160","1","REF000797","70","1","29","41","09:05:10.000000"
"798","12","14","31","2598","1","REF000798","25","2","1","49","09:52:28.000000"
"799","14","9","49","672","1","REF000799","23","2","27","19","06:10:06.000000"
"800","20","12","38","3812","5","REF000800","130","4","25","495","11:14:36.000000"
"801","9","9","38","1457","5","REF000801","116","1","29","87","14:24:13.000000"
"802","7","1","45","2507","1","REF000802","171","1","7","164","20:20:05.000000"
"803","3","1","40","3586","1","REF000803","153","2","18","288","02:02:34.000000"
"804","18","7","46","65","3","REF000804","173","1","5","168","14:28:55.000000"
"805","4","1","46","60","5","REF000805","60","3","13","167","08:41:39.000000"
"806","2","20","46","3361","2","REF000806","175","1","19","156","03:11:10.000000"
"807","10","13","45","2910","4","REF000807","193","2","23","363","22:53:20.000000"
"808","14","11","35","2019","1","REF000808","10","2","2","18","04:34:43.000000"
"809","8","15","43","632","2","REF000809","184","4","6","730","05:32:50.000000"
"810","7","20","38","3047","1","REF000810","85","3","16","239","02:10:19.000000"
"811","3","6","47","587","5","REF000811","130","4","22","498","23:06:26.000000"
"812","5","15","39","2379","1","REF000812","194","1","21","173","07:11:40.000000"
"813","3","20","35","468","5","REF000813","189","4","7","749","08:28:23.000000"
"814","15","17","42","966","3","REF000814","39","2","27","51","19:32:31.000000"
"815","2","17","44","1786","3","REF000815","92","4","15","353","09:17:17.000000"
"816","11","6","35","1379","4","REF000816","169","3","28","479","17:54:10.000000"
"817","9","20","48","2884","3","REF000817","96","2","16","176","15:01:56.000000"
"818","6","7","49","2436","3","REF000818","187","4","2","746","13:27:35.000000"
"819","2","1","38","2400","5","REF000819","69","2","27","111","11:24:12.000000"
"820","12","2","38","3375","4","REF000820","172","4","24","664","12:17:07.000000"
"821","2","16","47","1001","4","REF000821","135","1","29","106","08:14:10.000000"
"822","17","10","35","3412","2","REF000822","178","4","7","705","01:16:51.000000"
"823","16","17","38","101","1","REF000823","190","3","4","566","01:13:25.000000"
"824","15","18","42","136","3","REF000824","96","4","2","382","19:28:20.000000"
"825","12","10","49","109","5","REF000825","160","1","25","135","04:23:20.000000"
"826","20","14","31","743","5","REF000826","101","1","7","94","21:14:26.000000"
"827","7","9","31","3585","4","REF000827","116","2","21","211","20:15:30.000000"
"828","6","19","38","2657","2","REF000828","19","3","26","31","15:46:32.000000"
"829","13","5","41","3893","5","REF000829","92","4","12","356","07:03:14.000000"
"830","16","2","40","649","2","REF000830","42","3","22","104","20:27:42.000000"
"831","20","1","38","1734","3","REF000831","204","2","9","399","05:09:44.000000"
"832","2","13","46","1720","5","REF000832","167","4","17","651","12:37:01.000000"
"833","17","9","40","3426","1","REF000833","45","4","27","153","21:44:32.000000"
"834","20","1","32","4286","5","REF000834","181","1","10","171","05:08:32.000000"
"835","1","10","39","2001","4","REF000835","103","3","2","307","07:16:46.000000"
"836","16","8","48","4301","3","REF000836","116","2","25","207","08:29:50.000000"
"837","2","10","43","2903","2","REF000837","159","4","17","619","01:46:50.000000"
"838","13","7","31","1370","5","REF000838","127","3","29","352","14:47:57.000000"
"839","2","16","37","3225","4","REF000839","44","2","20","68","01:37:33.000000"
"840","8","15","49","3529","2","REF000840","10","1","20","-10","01:07:20.000000"
"841","14","8","34","1170","3","REF000841","150","1","26","124","11:39:01.000000"
"842","16","19","38","2366","2","REF000842","200","3","2","598","16:06:49.000000"
"843","14","12","37","3846","2","REF000843","86","1","2","84","14:52:12.000000"
"844","9","8","47","705","4","REF000844","71","3","18","195","14:51:41.000000"
"845","11","1","34","1765","2","REF000845","188","3","22","542","15:50:18.000000"
"846","5","15","46","2294","2","REF000846","171","4","17","667","21:37:39.000000"
"847","12","12","37","2376","3","REF000847","49","1","2","47","00:20:20.000000"
"848","2","18","34","2853","2","REF000848","154","3","22","440","00:15:50.000000"
"849","17","14","34","4092","1","REF000849","75","1","28","47","02:58:08.000000"
"850","6","15","42","147","2","REF000850","164","3","19","473","10:39:43.000000"
"851","7","20","40","3382","1","REF000851","149","3","18","429","19:11:56.000000"
